o_lane,d,vi1,vi2,p_x(1),p_x(2),p_x(3),p_y(1),p_y(2),p_y(3),p_y(4),p_y(5),p_y(6),p_y(7)
1,14,17,32,0.20638,17.761,-0.40783,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,17,32,0.20635,17.76,-0.40756,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,17,32,0.20633,17.76,-0.40729,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,17,32,0.2063,17.76,-0.40703,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,17,32,0.20628,17.759,-0.40676,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,17,32,0.20625,17.759,-0.40649,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,17,32,0.20622,17.759,-0.40622,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,17,32,0.2062,17.758,-0.40595,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,17,32,0.20617,17.758,-0.40568,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,17,32,0.20615,17.758,-0.40541,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,17,32,0.20612,17.757,-0.40514,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,17,32,0.2061,17.757,-0.40487,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,17,32,0.20607,17.757,-0.4046,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,17,32,0.20604,17.756,-0.40434,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,17,32,0.20602,17.756,-0.40407,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,17,32,0.20599,17.756,-0.4038,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,17,32,0.20597,17.755,-0.40353,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,17,32,0.20594,17.755,-0.40326,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,17,32,0.20591,17.755,-0.40299,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,17,32,0.20589,17.754,-0.40272,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,17,32,0.20586,17.754,-0.40245,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,17,32,0.20584,17.754,-0.40218,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,17,32,0.20581,17.753,-0.40191,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,17,32,0.20578,17.753,-0.40164,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,17,32,0.20576,17.753,-0.40138,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,17,32,0.20573,17.752,-0.40111,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,17,32,0.20571,17.752,-0.40084,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,17,32,0.20568,17.752,-0.40057,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,17,32,0.20565,17.751,-0.4003,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,17,32,0.20563,17.751,-0.40003,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,18,32,0.19713,18.721,-0.39,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,18,32,0.1971,18.721,-0.38974,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,18,32,0.19708,18.721,-0.38949,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,18,32,0.19705,18.721,-0.38923,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,18,32,0.19703,18.72,-0.38898,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,18,32,0.197,18.72,-0.38872,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,18,32,0.19698,18.72,-0.38847,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,18,32,0.19695,18.719,-0.38821,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,18,32,0.19693,18.719,-0.38796,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,18,32,0.1969,18.719,-0.3877,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,18,32,0.19688,18.718,-0.38745,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,18,32,0.19685,18.718,-0.38719,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,18,32,0.19683,18.718,-0.38694,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,18,32,0.1968,18.717,-0.38668,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,18,32,0.19678,18.717,-0.38643,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,18,32,0.19675,18.717,-0.38618,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,18,32,0.19673,18.716,-0.38592,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,18,32,0.1967,18.716,-0.38567,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,18,32,0.19668,18.716,-0.38541,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,18,32,0.19665,18.715,-0.38516,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,18,32,0.19663,18.715,-0.3849,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,18,32,0.1966,18.715,-0.38465,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,18,32,0.19658,18.714,-0.38439,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,18,32,0.19655,18.714,-0.38414,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,18,32,0.19653,18.714,-0.38388,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,18,32,0.1965,18.714,-0.38363,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,18,32,0.19648,18.713,-0.38337,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,18,32,0.19645,18.713,-0.38312,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,18,32,0.19643,18.713,-0.38286,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,18,32,0.1964,18.712,-0.38261,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,18,32,0.19638,18.712,-0.38235,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,18,32,0.19635,18.712,-0.3821,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,18,32,0.19633,18.711,-0.38184,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,18,32,0.1963,18.711,-0.38159,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,18,32,0.19628,18.711,-0.38133,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,18,32,0.19625,18.71,-0.38108,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,18,32,0.19623,18.71,-0.38082,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,18,32,0.1962,18.71,-0.38057,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,18,32,0.19618,18.709,-0.38031,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,18,32,0.19615,18.709,-0.38006,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,18,32,0.19613,18.709,-0.3798,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,18,32,0.1961,18.708,-0.37955,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,18,32,0.19608,18.708,-0.37929,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,19,32,0.18817,19.683,-0.37071,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,19,32,0.18815,19.682,-0.37046,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,19,32,0.18812,19.682,-0.37022,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,19,32,0.1881,19.682,-0.36998,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,19,32,0.18808,19.681,-0.36974,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,19,32,0.18805,19.681,-0.3695,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,19,32,0.18803,19.681,-0.36925,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,19,32,0.188,19.68,-0.36901,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,19,32,0.18798,19.68,-0.36877,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,19,32,0.18796,19.68,-0.36853,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,19,32,0.18793,19.68,-0.36829,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,19,32,0.18791,19.679,-0.36804,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,19,32,0.18788,19.679,-0.3678,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,19,32,0.18786,19.679,-0.36756,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,19,32,0.18783,19.678,-0.36732,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,19,32,0.18781,19.678,-0.36707,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,19,32,0.18779,19.678,-0.36683,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,19,32,0.18776,19.677,-0.36659,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,19,32,0.18774,19.677,-0.36635,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,19,32,0.18771,19.677,-0.36611,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,19,32,0.18769,19.677,-0.36586,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,19,32,0.18766,19.676,-0.36562,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,19,32,0.18764,19.676,-0.36538,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,19,32,0.18762,19.676,-0.36514,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,19,32,0.18759,19.675,-0.36489,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,19,32,0.18757,19.675,-0.36465,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,19,32,0.18754,19.675,-0.36441,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,19,32,0.18752,19.674,-0.36417,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,19,32,0.18749,19.674,-0.36393,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,19,32,0.18747,19.674,-0.36368,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,19,32,0.18745,19.674,-0.36344,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,19,32,0.18742,19.673,-0.3632,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,19,32,0.1874,19.673,-0.36296,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,19,32,0.18737,19.673,-0.36272,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,19,32,0.18735,19.672,-0.36247,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,19,32,0.18732,19.672,-0.36223,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,19,32,0.1873,19.672,-0.36199,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,19,32,0.18728,19.671,-0.36175,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,19,32,0.18725,19.671,-0.3615,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,19,32,0.18723,19.671,-0.36126,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,19,32,0.1872,19.67,-0.36102,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,19,32,0.18718,19.67,-0.36078,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,19,32,0.18715,19.67,-0.36054,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,20,32,0.17981,20.648,-0.35319,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,20,32,0.17978,20.647,-0.35296,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,20,32,0.17976,20.647,-0.35273,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,20,32,0.17974,20.647,-0.3525,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,20,32,0.17971,20.646,-0.35227,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,20,32,0.17969,20.646,-0.35204,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,20,32,0.17967,20.646,-0.35181,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,20,32,0.17964,20.646,-0.35158,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,20,32,0.17962,20.645,-0.35135,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,20,32,0.1796,20.645,-0.35111,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,20,32,0.17957,20.645,-0.35088,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,20,32,0.17955,20.644,-0.35065,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,20,32,0.17953,20.644,-0.35042,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,20,32,0.1795,20.644,-0.35019,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,20,32,0.17948,20.644,-0.34996,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,20,32,0.17946,20.643,-0.34973,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,20,32,0.17943,20.643,-0.3495,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,20,32,0.17941,20.643,-0.34927,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,20,32,0.17939,20.642,-0.34904,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,20,32,0.17936,20.642,-0.34881,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,20,32,0.17934,20.642,-0.34858,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,20,32,0.17931,20.642,-0.34835,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,20,32,0.17929,20.641,-0.34812,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,20,32,0.17927,20.641,-0.34789,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,20,32,0.17924,20.641,-0.34766,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,20,32,0.17922,20.64,-0.34742,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,20,32,0.1792,20.64,-0.34719,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,20,32,0.17917,20.64,-0.34696,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,20,32,0.17915,20.64,-0.34673,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,20,32,0.17913,20.639,-0.3465,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,20,32,0.1791,20.639,-0.34627,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,20,32,0.17908,20.639,-0.34604,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,20,32,0.17906,20.638,-0.34581,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,20,32,0.17903,20.638,-0.34558,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,20,32,0.17901,20.638,-0.34535,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,20,32,0.17899,20.638,-0.34512,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,20,32,0.17896,20.637,-0.34489,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,20,32,0.17894,20.637,-0.34466,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,20,32,0.17892,20.637,-0.34443,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,20,32,0.17889,20.636,-0.3442,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,20,32,0.17887,20.636,-0.34397,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,20,32,0.17885,20.636,-0.34374,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,20,32,0.17882,20.636,-0.3435,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,21,32,0.17199,21.616,-0.33723,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,21,32,0.17197,21.616,-0.33701,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,21,32,0.17194,21.615,-0.33678,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,21,32,0.17192,21.615,-0.33656,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,21,32,0.1719,21.615,-0.33634,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,21,32,0.17187,21.615,-0.33612,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,21,32,0.17185,21.614,-0.3359,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,21,32,0.17183,21.614,-0.33568,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,21,32,0.17181,21.614,-0.33546,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,21,32,0.17178,21.614,-0.33524,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,21,32,0.17176,21.613,-0.33502,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,21,32,0.17174,21.613,-0.3348,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,21,32,0.17172,21.613,-0.33458,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,21,32,0.17169,21.612,-0.33436,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,21,32,0.17167,21.612,-0.33414,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,21,32,0.17165,21.612,-0.33392,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,21,32,0.17162,21.612,-0.3337,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,21,32,0.1716,21.611,-0.33348,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,21,32,0.17158,21.611,-0.33326,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,21,32,0.17156,21.611,-0.33304,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,21,32,0.17153,21.611,-0.33282,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,21,32,0.17151,21.61,-0.3326,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,21,32,0.17149,21.61,-0.33238,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,21,32,0.17147,21.61,-0.33216,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,21,32,0.17144,21.609,-0.33194,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,21,32,0.17142,21.609,-0.33172,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,21,32,0.1714,21.609,-0.3315,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,21,32,0.17137,21.609,-0.33128,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,21,32,0.17135,21.608,-0.33106,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,21,32,0.17133,21.608,-0.33084,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,21,32,0.17131,21.608,-0.33062,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,21,32,0.17128,21.608,-0.3304,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,21,32,0.17126,21.607,-0.33018,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,21,32,0.17124,21.607,-0.32996,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,21,32,0.17122,21.607,-0.32974,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,21,32,0.17119,21.606,-0.32952,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,21,32,0.17117,21.606,-0.3293,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,21,32,0.17115,21.606,-0.32908,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,21,32,0.17112,21.606,-0.32886,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,21,32,0.1711,21.605,-0.32864,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,21,32,0.17108,21.605,-0.32842,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,21,32,0.17106,21.605,-0.3282,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,21,32,0.17103,21.605,-0.32798,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,22,32,0.16467,22.587,-0.32262,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,22,32,0.16465,22.587,-0.32241,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,22,32,0.16463,22.587,-0.3222,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,22,32,0.16461,22.587,-0.32199,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,22,32,0.16458,22.586,-0.32178,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,22,32,0.16456,22.586,-0.32157,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,22,32,0.16454,22.586,-0.32136,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,22,32,0.16452,22.586,-0.32115,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,22,32,0.1645,22.585,-0.32094,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,22,32,0.16447,22.585,-0.32073,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,22,32,0.16445,22.585,-0.32052,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,22,32,0.16443,22.585,-0.32031,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,22,32,0.16441,22.584,-0.3201,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,22,32,0.16439,22.584,-0.31989,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,22,32,0.16436,22.584,-0.31968,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,22,32,0.16434,22.583,-0.31947,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,22,32,0.16432,22.583,-0.31926,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,22,32,0.1643,22.583,-0.31905,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,22,32,0.16428,22.583,-0.31883,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,22,32,0.16425,22.582,-0.31862,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,22,32,0.16423,22.582,-0.31841,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,22,32,0.16421,22.582,-0.3182,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
