o_lane,d,vi1,vi2,p_x(1),p_x(2),p_x(3),p_y(1),p_y(2),p_y(3),p_y(4),p_y(5),p_y(6),p_y(7)
2,24,24,32,-0.23113,29.233,0.55183,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,24,32,-0.35641,29.47,0.81662,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,24,32,-0.29308,29.283,0.84945,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,24,32,-0.36253,29.257,0.81837,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,24,32,-0.34813,29.523,0.72486,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,24,32,-0.36631,29.619,0.86433,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,24,32,-0.29501,29.251,0.96631,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,24,32,-0.36664,29.402,0.82537,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,24,32,-0.29102,29.025,0.82472,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,33,24,32,-0.28756,28.581,1.0533,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,34,24,32,-0.35727,28.974,0.98257,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,35,24,32,-0.29735,28.608,0.80938,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,36,24,32,-0.2754,29.157,0.79528,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,37,24,32,-0.27374,29.23,0.89967,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,38,24,32,-0.28343,28.865,1.1032,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,39,24,32,-0.23743,28.647,1.0609,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,40,24,32,-0.24063,29.037,0.89506,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,41,24,32,-0.21455,28.176,1.2196,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,42,24,32,-0.16168,28.375,1.4669,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,43,24,32,-0.2772,28.732,1.2288,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,1,25,32,-0.41976,30.735,-0.046555,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,2,25,32,-0.43161,29.64,0.19806,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,3,25,32,-0.47946,30.243,0.17493,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,4,25,32,-0.42196,29.687,0.31299,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,5,25,32,-0.48851,29.936,0.13025,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,6,25,32,-0.37124,29.72,0.29872,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,7,25,32,-0.4445,30.09,0.31695,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,8,25,32,-0.37387,28.819,0.77704,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,9,25,32,-0.35895,29.576,0.31721,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,10,25,32,-0.37609,29.97,0.36755,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,11,25,32,-0.38238,28.96,0.38795,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,12,25,32,-0.44305,30.088,0.33667,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,13,25,32,-0.48914,30.544,0.59075,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,14,25,32,-0.36992,29.66,0.76736,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,15,25,32,-0.35022,29.855,0.27508,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,16,25,32,-0.28802,29.15,0.84615,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,17,25,32,-0.3847,30.211,0.44517,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,18,25,32,-0.36666,29.594,0.69758,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,19,25,32,-0.33831,29.723,0.41289,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,20,25,32,-0.2983,29.091,0.7838,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,21,25,32,-0.3487,28.528,1.1301,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,22,25,32,-0.41482,30.132,0.57515,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,23,25,32,-0.32355,29.493,0.66352,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,24,25,32,-0.36281,29.706,0.90765,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,25,32,-0.29611,29.022,0.75316,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,25,32,-0.35805,29.991,0.91264,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,25,32,-0.3286,29.315,0.98108,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,25,32,-0.27121,28.999,0.88099,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,25,32,-0.33296,28.918,0.80297,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,25,32,-0.22907,28.46,0.85277,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,25,32,-0.2873,29.012,0.7002,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,25,32,-0.31889,29.692,0.87936,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,33,25,32,-0.24983,29.211,0.9272,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,34,25,32,-0.19131,28.774,1.1896,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,35,25,32,-0.31817,29.316,1.0185,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,36,25,32,-0.22405,27.968,1.3345,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,37,25,32,-0.37651,29.438,0.98265,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,38,25,32,-0.18974,28.467,1.1742,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,39,25,32,-0.28377,28.993,0.96672,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,40,25,32,-0.12115,28.262,1.316,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,41,25,32,-0.16593,27.889,1.4545,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,42,25,32,-0.17645,28.409,1.4237,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,43,25,32,-0.26951,29.081,1.3637,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,1,26,32,-0.4408,29.684,0.60605,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,2,26,32,-0.44545,30.484,0.16327,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,3,26,32,-0.4929,30.127,0.42088,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,4,26,32,-0.54066,30.915,0.14822,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,5,26,32,-0.40274,30.075,0.416,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,6,26,32,-0.45891,30.504,-0.042454,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,7,26,32,-0.49724,30.362,0.27417,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,8,26,32,-0.42084,29.597,0.42367,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,9,26,32,-0.35174,29.543,0.33444,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,10,26,32,-0.39652,29.541,0.52378,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,11,26,32,-0.39378,29.21,0.68863,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,12,26,32,-0.47153,30.167,0.46351,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,13,26,32,-0.31117,29.537,0.44494,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,14,26,32,-0.31799,29.489,0.56555,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,15,26,32,-0.44939,30.522,0.6914,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,16,26,32,-0.40027,29.61,0.87786,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,17,26,32,-0.25144,28.83,0.76551,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,18,26,32,-0.29752,29.223,0.65162,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,19,26,32,-0.30796,28.687,0.78966,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,20,26,32,-0.34605,29.653,0.88126,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,21,26,32,-0.33325,29.29,0.76355,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,22,26,32,-0.27869,29.738,0.74669,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,23,26,32,-0.3795,29.844,0.75876,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,24,26,32,-0.3224,29.306,0.82759,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,26,32,-0.33158,29.327,0.79164,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,26,32,-0.33131,30.003,0.85331,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,26,32,-0.26675,29.286,0.83309,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,26,32,-0.30087,28.911,0.92022,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,26,32,-0.28105,29.375,0.86459,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,26,32,-0.23509,28.732,0.93539,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,26,32,-0.25876,28.905,1.0247,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,26,32,-0.22093,28.785,1.2996,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,33,26,32,-0.24532,29.434,1.1482,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,34,26,32,-0.23203,29.071,1.0297,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,35,26,32,-0.24854,29.216,1.0767,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,36,26,32,-0.2717,28.964,1.0548,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,37,26,32,-0.12088,27.811,1.2994,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,38,26,32,-0.22983,28.658,1.3794,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,39,26,32,-0.1188,28.57,1.1022,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,40,26,32,-0.22206,29.308,1.1717,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,41,26,32,-0.25591,28.811,1.3932,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,42,26,32,-0.20382,29.28,1.0483,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,43,26,32,-0.24229,28.766,1.2701,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,1,27,32,-0.4077,30.179,0.33714,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,2,27,32,-0.31179,29.302,0.53928,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,3,27,32,-0.39261,29.8,0.44537,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,4,27,32,-0.43104,29.912,0.52176,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,5,27,32,-0.39068,29.704,0.49332,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,6,27,32,-0.47326,30.336,0.49986,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,7,27,32,-0.36753,29.744,0.61262,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,8,27,32,-0.33883,29.772,0.36264,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,9,27,32,-0.4401,30.308,0.54681,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,10,27,32,-0.28385,28.968,0.60394,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,11,27,32,-0.33878,29.792,0.6245,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,12,27,32,-0.44235,30.469,0.47479,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,13,27,32,-0.38548,29.814,0.69434,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,14,27,32,-0.37447,29.959,0.60805,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,15,27,32,-0.35144,29.366,0.57731,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,16,27,32,-0.35542,29.6,0.74451,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,17,27,32,-0.3565,29.913,0.6233,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,18,27,32,-0.3312,30.023,0.62763,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,19,27,32,-0.33371,29.44,0.75466,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,20,27,32,-0.29112,29.692,0.51705,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,21,27,32,-0.39465,30.026,0.7559,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,22,27,32,-0.33791,29.668,0.75265,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,23,27,32,-0.26178,29.576,0.87607,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,24,27,32,-0.28898,29.903,0.74809,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,27,32,-0.2561,29.786,0.94739,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,27,32,-0.27764,29.1,1.0867,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,27,32,-0.30274,29.384,0.85997,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,27,32,-0.16194,28.921,0.95017,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,27,32,-0.30485,29.519,0.7595,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,27,32,-0.28562,29.134,1.1446,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,27,32,-0.26227,29.699,0.86946,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,27,32,-0.19072,28.269,1.0398,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,33,27,32,-0.16106,29.227,1.0763,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,34,27,32,-0.20786,28.973,1.2495,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,35,27,32,-0.34839,30.164,0.91015,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,36,27,32,-0.1557,28.543,1.1659,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,37,27,32,-0.20844,29.012,1.0645,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,38,27,32,-0.13782,28.302,1.3585,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,39,27,32,-0.26193,29.298,0.92818,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,40,27,32,-0.17723,29.067,1.0515,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,41,27,32,-0.21284,28.886,1.1807,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,42,27,32,-0.043556,27.991,1.2746,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,43,27,32,-0.21395,28.799,1.2905,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,1,28,32,-0.47487,30.296,0.39418,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,2,28,32,-0.48652,30.582,0.48236,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,3,28,32,-0.45358,30.72,0.22857,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,4,28,32,-0.44117,30.253,0.33557,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,5,28,32,-0.48115,30.54,0.24618,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,6,28,32,-0.37293,29.522,0.61423,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,7,28,32,-0.44607,30.149,0.46628,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,8,28,32,-0.39737,30.049,0.50382,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,9,28,32,-0.46532,30.834,0.39607,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,10,28,32,-0.39075,30.349,0.3977,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,11,28,32,-0.36234,29.863,0.6285,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,12,28,32,-0.40437,30.746,0.29266,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,13,28,32,-0.38273,30.358,0.39246,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,14,28,32,-0.42951,30.344,0.59891,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,15,28,32,-0.4178,29.945,0.54825,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,16,28,32,-0.44645,30.715,0.71967,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,17,28,32,-0.27782,29.573,0.74961,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,18,28,32,-0.30003,29.383,0.74802,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,19,28,32,-0.35848,29.432,0.9627,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,20,28,32,-0.44224,30.829,0.55596,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,21,28,32,-0.2623,29.567,0.78406,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,22,28,32,-0.29291,29.405,0.91148,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,23,28,32,-0.29583,29.877,0.83089,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,24,28,32,-0.3281,29.705,0.75075,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,28,32,-0.31785,29.574,1.0789,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,28,32,-0.33745,29.499,0.89895,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,28,32,-0.26856,29.599,1.0556,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,28,32,-0.20171,29.252,1.0621,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,28,32,-0.28456,29.636,0.94494,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,28,32,-0.31901,30.045,0.8182,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,28,32,-0.24886,29.831,0.86147,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,28,32,-0.1741,29.267,1.1033,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,33,28,32,-0.14553,29.403,0.93524,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,34,28,32,-0.30087,29.685,1.1833,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,35,28,32,-0.24724,29.532,0.7988,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,36,28,32,-0.26247,29.578,1.1676,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,37,28,32,-0.3399,30.432,0.71745,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,38,28,32,-0.17216,29.148,1.1384,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,39,28,32,-0.20716,29.419,0.90121,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,40,28,32,-0.27108,29.813,0.91798,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,41,28,32,-0.28126,29.498,1.0693,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,42,28,32,-0.22154,28.702,1.0474,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,43,28,32,-0.20169,29.636,1.0011,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,1,29,32,-0.5174,31.187,0.23821,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,2,29,32,-0.55446,31.304,0.10653,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,3,29,32,-0.39216,30.066,0.39917,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,4,29,32,-0.50776,31.345,0.23488,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,5,29,32,-0.47838,30.525,0.50955,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,6,29,32,-0.50439,31.186,0.41099,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,7,29,32,-0.53536,30.832,0.53647,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,8,29,32,-0.4056,30.104,0.60426,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,9,29,32,-0.44726,30.872,0.40803,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,10,29,32,-0.50056,31.126,0.42708,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,11,29,32,-0.40846,30.435,0.67749,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,12,29,32,-0.46027,30.783,0.38746,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,13,29,32,-0.44045,30.6,0.68767,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,14,29,32,-0.41076,30.068,0.88395,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,15,29,32,-0.39049,30.632,0.52714,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,16,29,32,-0.48174,30.658,0.46862,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,17,29,32,-0.3839,30.648,0.58336,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,18,29,32,-0.38912,30.143,0.75541,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,19,29,32,-0.26323,30.206,0.88052,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,20,29,32,-0.4316,31.005,0.4131,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,21,29,32,-0.34463,30.034,0.73943,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,22,29,32,-0.29723,30.223,0.72554,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,23,29,32,-0.24358,29.99,0.74992,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,24,29,32,-0.33693,30.015,0.7624,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,25,29,32,-0.36728,30.004,0.81264,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,26,29,32,-0.3758,30.713,0.76696,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,27,29,32,-0.34196,29.997,0.95382,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,28,29,32,-0.28267,30.136,0.78741,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,29,29,32,-0.32821,30.294,0.95135,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,30,29,32,-0.2254,29.497,1.1991,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,31,29,32,-0.25051,29.535,1.0698,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
2,32,29,32,-0.30839,29.68,1.1125,-0.00043017,0.010197,-0.09934,0.49737,-1.1759,0.12264,5.5471
